,participant,run_id,glacier_id,run_code,S_km2,start_date_yyyy-mm-dd,end_date_yyyy-mm-dd,dh_m,dh_sigma_m,dV_km3,dV_sigma_km3,start_date,end_date,color,sensor,start_date_str,end_date_str,delta_t,dh_dt,sigma_dh_dt
3255,Dehecq,Dehecq - NO-FILT,RGI60-14.10075,NO-FILT,0.113,2012-09-28,2019-04-10,-0.5885223412918223,23.728762281587862,-6.650302456597593e-05,0.002681350137819429,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.09012905038022562,3.633933091551349
3256,Dehecq,Dehecq - NO-FILT,RGI60-14.10076,NO-FILT,0.161,2012-09-28,2019-04-10,-1.6322145014079,23.64716956325944,-0.00026278653472667195,0.0038071942996847695,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.24996492521561234,3.621437602926839
3257,Dehecq,Dehecq - NO-FILT,RGI60-14.10077,NO-FILT,0.11199999999999999,2012-09-28,2019-04-10,-1.1911139192317517,5.565581635342628,-0.00013340475895395616,0.0006233451431583742,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.1824127291402085,0.8523390743433522
3258,Dehecq,Dehecq - NO-FILT,RGI60-14.10078,NO-FILT,0.47200000000000003,2012-09-28,2019-04-10,-0.6375596887980216,9.104639455543165,-0.0003009281731126662,0.0042973898230163725,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.09763885800145802,1.3943268600155727
3259,Dehecq,Dehecq - NO-FILT,RGI60-14.10079,NO-FILT,0.5820000000000001,2012-09-28,2019-04-10,1.3689195908811107,17.277516118686343,0.0007967112018928066,0.01005551438107545,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.20964271721984304,2.6459592294969334
3260,Dehecq,Dehecq - NO-FILT,RGI60-14.10080,NO-FILT,0.083,2012-09-28,2019-04-10,-0.5412390166073969,5.846120351022582,-4.492283837841394e-05,0.0004852279891348745,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.08288786197729632,0.8953020789144646
3261,Dehecq,Dehecq - NO-FILT,RGI60-14.10081,NO-FILT,0.319,2012-09-28,2019-04-10,0.2878626896784349,5.330415329909183,9.182819800742071e-05,0.0017004024902410296,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.04408463203565969,0.8163246118445825
3262,Dehecq,Dehecq - NO-FILT,RGI60-14.10082,NO-FILT,0.05,2012-09-28,2019-04-10,0.5108930480176985,6.1439077154200765,2.554465240088493e-05,0.00030719538577100386,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.07824053911466011,0.9409066218269111
3263,Dehecq,Dehecq - NO-FILT,RGI60-14.10083,NO-FILT,0.22899999999999998,2012-09-28,2019-04-10,-6.859555649131143,5.7445186157655685,-0.001570838243651032,0.0013154947630103153,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-1.0505042770839204,0.8797423163137836
3264,Dehecq,Dehecq - NO-FILT,RGI60-14.10084,NO-FILT,1.0590000000000002,2012-09-28,2019-04-10,0.9632327707094946,6.306529842537889,0.0010200635041813547,0.006678615103247623,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.14751394947657984,0.9658113312314314
3265,Dehecq,Dehecq - NO-FILT,RGI60-14.10085,NO-FILT,0.317,2012-09-28,2019-04-10,4.66194922885779,10.878937885278024,0.0014778379055479195,0.0034486233096331343,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.7139526020294793,1.6660511792862887
3266,Dehecq,Dehecq - NO-FILT,RGI60-14.10086,NO-FILT,0.426,2012-09-28,2019-04-10,-0.4886055717465497,4.1472460106743885,-0.00020814597356403017,0.0017667268005472894,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.07482733127061941,0.6351285557227758
3267,Dehecq,Dehecq - NO-FILT,RGI60-14.10087,NO-FILT,0.040999999999999995,2012-09-28,2019-04-10,-7.035841686357897,8.807632430336792,-0.00028846950914067376,0.00036111292964380857,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-1.0775015412755646,1.3488418218786218
3268,Dehecq,Dehecq - NO-FILT,RGI60-14.10088,NO-FILT,0.551,2012-09-28,2019-04-10,4.487061736553161,4.245703975766615,0.0024723710168407923,0.002339382890647405,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.6871695175161603,0.6502068667290382
3269,Dehecq,Dehecq - NO-FILT,RGI60-14.10089,NO-FILT,2.427,2012-09-28,2019-04-10,0.5737886080538084,4.379307162736782,0.0013925849517465929,0.01062857848396217,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.08787265790006436,0.6706674805826456
3270,Dehecq,Dehecq - NO-FILT,RGI60-14.10090,NO-FILT,0.027999999999999997,2012-09-28,2019-04-10,-1.0979412973414355,6.443236396728048,-3.0742356325560195e-05,0.00018041061910838531,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.16814384019033934,0.9867472091844526
3271,Dehecq,Dehecq - NO-FILT,RGI60-14.10091,NO-FILT,0.035,2012-09-28,2019-04-10,-0.07443541961564344,6.289265775710046,-2.6052396865475206e-06,0.00022012430214985167,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.01139938658893659,0.9631674316889284
3272,Dehecq,Dehecq - NO-FILT,RGI60-14.10092,NO-FILT,4.692,2012-09-28,2019-04-10,1.5488391070705212,1.9762804703414147,0.007267153090374884,0.00927270796684192,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.23719642929035967,0.3026567890114053
3273,Dehecq,Dehecq - NO-FILT,RGI60-14.10093,NO-FILT,0.03,2012-09-28,2019-04-10,-29.450214895853325,43.12598903812962,-0.0008835064468755998,0.0012937796711438884,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-4.510142973044204,6.604514673449411
3274,Dehecq,Dehecq - NO-FILT,RGI60-14.10094,NO-FILT,0.071,2012-09-28,2019-04-10,1.403245864249839,6.0265255047265045,9.963045636173857e-05,0.0004278833108355817,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.21489960248102882,0.9229301637741534
3275,Dehecq,Dehecq - NO-FILT,RGI60-14.10095,NO-FILT,0.040999999999999995,2012-09-28,2019-04-10,5.507212641793552,21.889149313583538,0.0002257957183135356,0.0008974551218569252,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.8434001750168113,3.3522061999104347
3276,Dehecq,Dehecq - NO-FILT,RGI60-14.10096,NO-FILT,0.023,2012-09-28,2019-04-10,16.775967446651485,24.640157099157893,0.00038584725127298417,0.0005667236132806317,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,2.5691497316098344,3.773508335625753
3277,Dehecq,Dehecq - NO-FILT,RGI60-14.10097,NO-FILT,0.036000000000000004,2012-09-28,2019-04-10,-2.1057786125728173,6.491190028352838,-7.58080300526214e-05,0.0002336828410207021,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.3224887372084786,0.9940910515118969
3278,Dehecq,Dehecq - NO-FILT,RGI60-14.10098,NO-FILT,0.11,2012-09-28,2019-04-10,-1.8252795029774016,5.730237105084393,-0.00020078074532751418,0.0006303260815592832,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.2795317980974826,0.8775551793006602
3279,Dehecq,Dehecq - NO-FILT,RGI60-14.10099,NO-FILT,0.171,2012-09-28,2019-04-10,2.191842312254453,14.383077815542727,0.00037480503539551136,0.002459506306457807,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.33566893272576054,2.2026914767828014
3280,Dehecq,Dehecq - NO-FILT,RGI60-14.10100,NO-FILT,0.16,2012-09-28,2019-04-10,-3.848639072977413,5.696210848030037,-0.000615782251676386,0.0009113937356848061,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,-0.5893984995408805,0.8723442399341599
3281,Dehecq,Dehecq - NO-FILT,RGI60-14.10101,NO-FILT,0.22,2012-09-28,2019-04-10,0.6895362606219497,5.0085090435414985,0.00015169797733682893,0.0011018719895791302,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.1055987921141162,0.7670263849700345
3282,Dehecq,Dehecq - NO-FILT,RGI60-14.10549,NO-FILT,0.52,2012-09-28,2019-04-10,0.5610942610179842,3.8054547821625415,0.0002917690157293518,0.0019788364867245217,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.08592858651438941,0.5827850562619993
3283,Dehecq,Dehecq - NO-FILT,RGI60-14.10550,NO-FILT,0.258,2012-09-28,2019-04-10,0.8730015512534564,4.836458226677551,0.0002252344002233917,0.0012478062224828082,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.1336955205850419,0.7406777221358387
3284,Dehecq,Dehecq - NO-FILT,RGI60-14.10551,NO-FILT,0.807,2012-09-28,2019-04-10,0.9286959263651148,3.0729867602234417,0.0007494576125766477,0.002479900315500317,2012-09-28 00:00:00.000000000,2019-04-10 00:00:00.000000000,tab:green,AST,2012-09-28,2019-04-10,2385 days 00:00:00.000000000,0.14222481639616694,0.4706114944115774
3285,Dehecq,Dehecq - NO-FILT,RGI60-14.05944,NO-FILT,0.506,2000-07-18,2020-07-25,0.00548687386633675,4.641934065389291,2.776358176366396e-06,0.0023488186370869816,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.00027408105575485475,0.23187451003602824
3286,Dehecq,Dehecq - NO-FILT,RGI60-14.05963,NO-FILT,0.053,2000-07-18,2020-07-25,-0.16403603301226305,5.591223040634851,-8.693909749649942e-06,0.0002963348211536472,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.008193949816429031,0.2792935196378391
3287,Dehecq,Dehecq - NO-FILT,RGI60-14.06629,NO-FILT,0.036000000000000004,2000-07-18,2020-07-25,3.679086650055661,23.22286544115789,0.00013244711940200375,0.0008360231558816841,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.18377822742516825,1.1600316742865042
3288,Dehecq,Dehecq - NO-FILT,RGI60-14.06794,NO-FILT,809.1089999999999,2000-07-18,2020-07-25,0.08573099469150282,0.10912806857977203,0.06936571938384717,0.08829650244051078,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.004282446090135586,0.005451179848025401
3289,Dehecq,Dehecq - NO-FILT,RGI60-14.06796,NO-FILT,0.368,2000-07-18,2020-07-25,3.1388908821273707,4.194439226536638,0.0011551118446228724,0.0015435536353654831,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.1567942963207087,0.20952118811440196
3290,Dehecq,Dehecq - NO-FILT,RGI60-14.06797,NO-FILT,0.158,2000-07-18,2020-07-25,3.216568088406849,5.158194821304507,0.0005082177579682824,0.000814994781766112,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.16067443849707352,0.2576628362255841
3291,Dehecq,Dehecq - NO-FILT,RGI60-14.06798,NO-FILT,0.051,2000-07-18,2020-07-25,3.62090080773614,5.992704010214424,0.00018466594119454315,0.00030562790452093563,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.18087172046302313,0.29934835061964143
3292,Dehecq,Dehecq - NO-FILT,RGI60-14.06799,NO-FILT,0.055,2000-07-18,2020-07-25,-2.1878281131290094,7.720598745066778,-0.0001203305462220955,0.0004246329309786728,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.10928668193659336,0.3856603790530143
3293,Dehecq,Dehecq - NO-FILT,RGI60-14.06800,NO-FILT,0.051,2000-07-18,2020-07-25,1.1880191027149083,5.740223983452643,6.0588974238460315e-05,0.0002927514231560849,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.05934408879466908,0.2867364346220019
3294,Dehecq,Dehecq - NO-FILT,RGI60-14.06801,NO-FILT,0.179,2000-07-18,2020-07-25,-5.803371096922215,5.3491645167205455,-0.0010388034263490763,0.0009575004484929776,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.2898907676628609,0.2672021799414906
3295,Dehecq,Dehecq - NO-FILT,RGI60-14.06802,NO-FILT,0.14400000000000002,2000-07-18,2020-07-25,4.668069702455839,5.6006612307156445,0.0006722020371536407,0.0008064952172230529,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.23318004086734073,0.27976497736855704
3296,Dehecq,Dehecq - NO-FILT,RGI60-14.06803,NO-FILT,0.05,2000-07-18,2020-07-25,15.664403125741046,15.92732995125798,0.0007832201562870524,0.000796366497562899,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.7824703558092064,0.7956041116926938
3297,Dehecq,Dehecq - NO-FILT,RGI60-14.06804,NO-FILT,0.055,2000-07-18,2020-07-25,-0.4634809715475277,5.58228123989535,-2.549145343511402e-05,0.00030702546819424417,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.023151863355817082,0.278846857613755
3298,Dehecq,Dehecq - NO-FILT,RGI60-14.06805,NO-FILT,0.161,2000-07-18,2020-07-25,-4.211269510510785,11.248706166468448,-0.0006780143911922365,0.0018110416928014206,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.21036189670597158,0.5618968718958699
3299,Dehecq,Dehecq - NO-FILT,RGI60-14.06806,NO-FILT,0.078,2000-07-18,2020-07-25,1.979919175432758,5.547364129811219,0.00015443369568375514,0.00043269440212527515,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.098901186929269,0.27710267347012413
3300,Dehecq,Dehecq - NO-FILT,RGI60-14.06807,NO-FILT,0.336,2000-07-18,2020-07-25,-2.0704738098626705,4.189803901062647,-0.0006956792001138574,0.0014077741107570495,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.10342458411547326,0.20928964371760556
3301,Dehecq,Dehecq - NO-FILT,RGI60-14.06808,NO-FILT,0.025,2000-07-18,2020-07-25,2.2936615757523526,17.874703579307674,5.7341539393808826e-05,0.0004468675894826918,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.11457328918812183,0.89287957909493
3302,Dehecq,Dehecq - NO-FILT,RGI60-14.06809,NO-FILT,0.111,2000-07-18,2020-07-25,0.0012444066971443225,21.429531617855663,1.381291433830198e-07,0.002378678009581979,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,6.216076943817886e-05,1.0704508237721253
3303,Dehecq,Dehecq - NO-FILT,RGI60-14.06810,NO-FILT,0.124,2000-07-18,2020-07-25,-1.0476384666371852,5.1095332783194145,-0.00012990716986301096,0.0006335821265116077,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.05233177652341793,0.25523208833508837
3304,Dehecq,Dehecq - NO-FILT,RGI60-14.06811,NO-FILT,0.094,2000-07-18,2020-07-25,0.2019503278501515,15.38018903217196,1.898333081791424e-05,0.0014457377690241641,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.010087849732941443,0.7682732554705701
3305,Dehecq,Dehecq - NO-FILT,RGI60-14.06812,NO-FILT,0.053,2000-07-18,2020-07-25,3.830526575669281,6.113500238051697,0.00020301790851047185,0.00032401551261673994,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.19134297480350176,0.30538237991635425
3306,Dehecq,Dehecq - NO-FILT,RGI60-14.06813,NO-FILT,0.048,2000-07-18,2020-07-25,5.880666095281522,13.76894934047204,0.00028227197257351316,0.000660909568342658,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.29375181773818054,0.6877883953237709
3307,Dehecq,Dehecq - NO-FILT,RGI60-14.06816,NO-FILT,0.06,2000-07-18,2020-07-25,0.9664301370249097,23.96230750702915,5.798580822149457e-05,0.001437738450421749,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.04827524720300168,1.1969683830610498
3308,Dehecq,Dehecq - NO-FILT,RGI60-14.06817,NO-FILT,0.044000000000000004,2000-07-18,2020-07-25,4.15618839396459,6.410347473684807,0.00018287228933444198,0.00028205528884213144,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.207610477420072,0.3202105326536345
3309,Dehecq,Dehecq - NO-FILT,RGI60-14.06818,NO-FILT,0.303,2000-07-18,2020-07-25,4.700194658674444,4.459663380414692,0.0014241589815783564,0.0013512780042656517,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.2347847509683863,0.22276970045082964
3310,Dehecq,Dehecq - NO-FILT,RGI60-14.06819,NO-FILT,0.036000000000000004,2000-07-18,2020-07-25,-2.7237619374295514,6.404012329912341,-9.805542974746385e-05,0.00023054444387684425,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.13605771986407872,0.3198940787063023
3311,Dehecq,Dehecq - NO-FILT,RGI60-14.06820,NO-FILT,0.28800000000000003,2000-07-18,2020-07-25,1.3863107419584897,5.463150131549915,0.00039925749368404485,0.0015733872378863756,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.06924917922597625,0.2728960045881573
3312,Dehecq,Dehecq - NO-FILT,RGI60-14.06821,NO-FILT,0.063,2000-07-18,2020-07-25,1.8635774661186133,6.112672515374952,0.00011740538036547263,0.00038509836846862205,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.09308967033640912,0.30534103340272173
3313,Dehecq,Dehecq - NO-FILT,RGI60-14.06822,NO-FILT,0.055999999999999994,2000-07-18,2020-07-25,0.2657732675178198,27.819468197065945,1.488330298099791e-05,0.001557890219035693,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.013275941734256523,1.3896417887005383
3314,Dehecq,Dehecq - NO-FILT,RGI60-14.06823,NO-FILT,0.049,2000-07-18,2020-07-25,0.6070659850742866,28.132505675953656,2.974623326864004e-05,0.0013784927781217292,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.030324241117120235,1.4052786786299334
3315,Dehecq,Dehecq - NO-FILT,RGI60-14.06824,NO-FILT,0.069,2000-07-18,2020-07-25,-0.04189682622979378,27.28561966742461,-2.890881009855771e-06,0.0018827077570522984,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.00209283585618602,1.3629749156902131
3316,Dehecq,Dehecq - NO-FILT,RGI60-14.06825,NO-FILT,0.242,2000-07-18,2020-07-25,6.803595446991656,6.821829688254678,0.0016464700981719804,0.0016508827845576324,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.33985410790668796,0.3407649471601506
3317,Dehecq,Dehecq - NO-FILT,RGI60-14.06826,NO-FILT,0.057,2000-07-18,2020-07-25,0.5601807668305436,5.566118178832897,3.193030370934098e-05,0.0003172687361934752,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.02798222443720679,0.2780394782301307
3318,Dehecq,Dehecq - NO-FILT,RGI60-14.06827,NO-FILT,0.022000000000000002,2000-07-18,2020-07-25,-2.7212491278907507,6.629842909644983,-5.9867480813596506e-05,0.0001458565440121896,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.1359321996665887,0.3311747979687952
3319,Dehecq,Dehecq - NO-FILT,RGI60-14.06828,NO-FILT,0.043,2000-07-18,2020-07-25,-1.5695344394071309,5.8882823501676445,-6.748998089450663e-05,0.00025319614105720874,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,-0.07840159381748558,0.2941322659188638
3320,Dehecq,Dehecq - NO-FILT,RGI60-14.06829,NO-FILT,0.034,2000-07-18,2020-07-25,0.5097115411051868,25.090877407477464,1.7330192397576354e-05,0.0008530898318542338,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.025461178937181275,1.2533428573688654
3321,Dehecq,Dehecq - NO-FILT,RGI60-14.06830,NO-FILT,0.031,2000-07-18,2020-07-25,9.08217511791847,10.647986634784145,0.0002815474286554726,0.00033008758567830844,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.45367402377184374,0.5318896496656057
3322,Dehecq,Dehecq - NO-FILT,RGI60-14.06831,NO-FILT,0.038,2000-07-18,2020-07-25,8.04829528112262,8.8828031272261,0.00030583522068265955,0.0003375465188345917,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.4020295201627512,0.4437149674807622
3323,Dehecq,Dehecq - NO-FILT,RGI60-14.06832,NO-FILT,0.031,2000-07-18,2020-07-25,6.119611184549263,20.630338505273,0.00018970794672102715,0.0006395404936634629,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.305687634731485,1.0305294227367292
3324,Dehecq,Dehecq - NO-FILT,RGI60-14.06833,NO-FILT,0.348,2000-07-18,2020-07-25,2.8656295419307902,4.13243131875467,0.0009972390805919151,0.001438086098926625,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.14314430938050068,0.20642376082811043
3325,Dehecq,Dehecq - NO-FILT,RGI60-14.06834,NO-FILT,0.10800000000000001,2000-07-18,2020-07-25,3.448352085306827,22.617650299113155,0.00037242202521313726,0.002442706232304221,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.17225254364856651,1.1297998867274452
3326,Dehecq,Dehecq - NO-FILT,RGI60-14.06835,NO-FILT,0.087,2000-07-18,2020-07-25,7.14711965486504,6.368749381470368,0.0006217994099732585,0.0005540811961879219,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.3570138749917199,0.3181326191988583
3327,Dehecq,Dehecq - NO-FILT,RGI60-14.06836,NO-FILT,0.066,2000-07-18,2020-07-25,0.31802949099709993,27.405040713427912,2.09899464058086e-05,0.0018087326870862422,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.015886251584613067,1.3689402517203972
3328,Dehecq,Dehecq - NO-FILT,RGI60-14.06837,NO-FILT,0.142,2000-07-18,2020-07-25,3.519889271441424,5.176780778855798,0.0004998242765446822,0.0007351028705975233,2000-07-18 00:00:00.000000000,2020-07-25 00:00:00.000000000,tab:green,AST,2000-07-18,2020-07-25,7312 days 00:00:00.000000000,0.1758259787190892,0.25859124445802517
