,run_id,glacier_id,start_date_str,end_date_str
254,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15853,2014-03-24,2019-02-19
255,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15854,2014-03-24,2019-02-19
256,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15855,2014-03-24,2019-02-19
257,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15856,2014-03-24,2019-02-19
258,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15857,2014-03-24,2019-02-19
259,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15858,2014-03-24,2019-02-19
260,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15859,2014-03-24,2019-02-19
261,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15860,2014-03-24,2019-02-19
262,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15861,2014-03-24,2019-02-19
263,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15862,2014-03-24,2019-02-19
264,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15863,2014-03-24,2019-02-19
265,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15864,2014-03-24,2019-02-19
266,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15865,2014-03-24,2019-02-19
267,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15866,2014-03-24,2019-02-19
268,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15867,2014-03-24,2019-02-19
269,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15868,2014-03-24,2019-02-19
270,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15869,2014-03-24,2019-02-19
271,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15870,2014-03-24,2019-02-19
272,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15871,2014-03-24,2019-02-19
273,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15872,2014-03-24,2019-02-19
274,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15873,2014-03-24,2019-02-19
275,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15874,2014-03-24,2019-02-19
276,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15875,2014-03-24,2019-02-19
277,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15876,2014-03-24,2019-02-19
278,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15877,2014-03-24,2019-02-19
279,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15886,2014-03-24,2019-02-19
280,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15887,2014-03-24,NaT
281,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15888,2014-03-24,NaT
282,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15889,2014-03-24,NaT
283,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15890,2014-03-24,NaT
284,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15891,2014-03-24,NaT
285,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15892,2014-03-24,NaT
286,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15893,2014-03-24,NaT
287,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15894,2014-03-24,NaT
288,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15895,2014-03-24,NaT
289,Bolch - NO-BIAS/NO-OUTL/NO-FIL,RGI60-17.15896,2014-03-24,NaT
290,Bolch - NOFIL,RGI60-17.15831,2000-02-11,2014-03-24
291,Bolch - NOFIL,RGI60-17.15832,2000-02-11,2014-03-24
